STATE/UT,DISTRICT,YEAR,MURDER,RAPE,K&A,ROBBERY,BURGLARY,THEFT,DD,IMG,sum_of_crime_numbers
HARYANA,GURGAON,2007,93,40,111,123,724,2230,17,0,3338
HARYANA,HISSAR,2007,55,21,47,11,200,494,7,0,835
HARYANA,JHAJJAR,2007,55,14,30,15,104,260,19,0,497
HARYANA,JIND,2007,34,19,24,16,147,264,12,0,516
HARYANA,KAITHAL,2007,32,14,16,9,144,240,14,0,469
HARYANA,KARNAL,2007,53,47,26,26,291,702,13,0,1158
HARYANA,KURUKSHETRA,2007,27,21,18,12,255,632,11,0,976
HARYANA,MAHENDRAGARH,2007,28,10,25,7,112,187,14,0,383
HARYANA,MEWAT,2007,35,44,28,17,24,208,13,0,369
HARYANA,PALWAL,2007,26,15,22,24,89,254,9,0,439
HARYANA,PANCHKULA,2007,18,11,25,9,103,216,0,0,382
HARYANA,PANIPAT,2007,35,34,33,23,225,664,11,0,1025
HARYANA,REWARI,2007,18,22,35,35,159,334,12,0,615
HARYANA,ROHTAK,2007,56,18,30,20,209,472,31,0,836
HARYANA,SIRSA,2007,29,23,21,14,154,357,5,0,603
HARYANA,SONIPAT,2007,75,24,42,26,210,454,16,0,847
HARYANA,YAMUNANAGAR,2007,32,25,35,21,160,371,6,0,650
HARYANA,TOTAL,2007,911,488,801,502,4231,11047,269,0,18249
HIMACHAL PRADESH,BILASPUR,2007,1,6,11,6,50,81,0,0,155
HIMACHAL PRADESH,CHAMBA,2007,9,15,11,0,131,54,0,0,220
HIMACHAL PRADESH,G.R.P.,2007,0,0,0,0,0,3,0,0,3
HIMACHAL PRADESH,HAMIRPUR,2007,7,5,16,1,71,67,1,0,168
HIMACHAL PRADESH,KANGRA,2007,22,20,25,1,94,125,3,0,290
HIMACHAL PRADESH,KINNAUR,2007,7,9,1,0,31,12,0,0,60
HIMACHAL PRADESH,KULLU,2007,11,22,12,2,61,74,0,0,182
HIMACHAL PRADESH,LAHAUL-SPITI,2007,1,1,1,0,2,3,0,0,8
HIMACHAL PRADESH,MANDI,2007,14,30,25,3,85,117,0,0,274
HIMACHAL PRADESH,SHIMLA,2007,15,27,28,9,126,246,1,0,452
HIMACHAL PRADESH,SIRMAUR,2007,16,7,12,0,48,69,0,0,152
HIMACHAL PRADESH,SOLAN,2007,10,8,17,0,112,143,3,0,293
HIMACHAL PRADESH,UNA,2007,14,9,12,1,66,98,0,0,200
HIMACHAL PRADESH,TOTAL,2007,127,159,171,23,877,1092,8,0,2457
JAMMU & KASHMIR,ANANTNAG,2007,9,16,65,5,147,120,0,0,362
JAMMU & KASHMIR,AWANTIPORA,2007,13,5,13,4,24,35,0,0,94
JAMMU & KASHMIR,BARAMULLA,2007,47,31,102,3,148,181,0,0,512
JAMMU & KASHMIR,BORDER DISTRICT,2007,9,6,10,0,23,62,2,0,112
JAMMU & KASHMIR,BUDGAM,2007,5,17,72,9,92,176,0,0,371
JAMMU & KASHMIR,CRIME JAMMU,2007,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,CRIME SRINAGAR,2007,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,DODA,2007,35,28,30,5,40,67,0,0,205
JAMMU & KASHMIR,GANDERBAL,2007,11,5,45,4,41,58,0,0,164
JAMMU & KASHMIR,HANDWARA,2007,12,15,22,3,22,58,0,0,132
JAMMU & KASHMIR,JAMMU,2007,22,25,52,2,205,370,3,0,679
JAMMU & KASHMIR,KARGIL,2007,0,0,1,0,4,4,0,0,9
JAMMU & KASHMIR,KATHUA,2007,11,15,18,1,60,79,1,0,185
JAMMU & KASHMIR,KULGAM,2007,10,9,46,14,54,85,0,0,218
JAMMU & KASHMIR,KUPWARA,2007,23,4,38,4,36,66,0,0,171
JAMMU & KASHMIR,LEH,2007,4,2,3,1,19,14,0,0,43
JAMMU & KASHMIR,POONCH,2007,13,13,17,0,34,43,0,0,120
JAMMU & KASHMIR,PULWAMA,2007,22,11,51,19,76,92,0,0,271
JAMMU & KASHMIR,RAILWAYS,2007,1,0,0,0,0,14,0,0,15
JAMMU & KASHMIR,RAJOURI,2007,23,25,51,5,77,69,3,0,253
JAMMU & KASHMIR,RAMBAN,2007,18,15,10,0,28,60,0,0,131
JAMMU & KASHMIR,REASI,2007,8,7,11,0,9,26,0,0,61
JAMMU & KASHMIR,SRINAGAR,2007,15,27,92,29,272,351,0,0,786
JAMMU & KASHMIR,UDHAMPUR,2007,7,12,9,3,49,56,0,0,136
JAMMU & KASHMIR,TOTAL,2007,318,288,758,111,1460,2086,9,0,5030
JHARKHAND,BOKARO,2007,60,57,43,45,108,622,21,0,956
JHARKHAND,CHAIBASA,2007,127,43,19,21,21,135,6,0,372
JHARKHAND,CHATRA,2007,29,25,12,33,29,87,15,0,230
JHARKHAND,DEOGHAR,2007,48,24,26,22,133,276,21,0,550
JHARKHAND,DHANBAD,2007,80,41,87,58,180,851,29,0,1326
JHARKHAND,DHANBAD RLY.,2007,7,1,0,9,0,127,2,0,146
JHARKHAND,DUMKA,2007,65,52,29,11,64,191,23,0,435
JHARKHAND,GARHWA,2007,53,17,20,16,21,75,8,0,210
JHARKHAND,GIRIDIH,2007,59,46,35,31,103,289,20,0,583
JHARKHAND,GODDA,2007,55,30,39,9,64,152,7,0,356
JHARKHAND,GUMLA,2007,137,60,34,45,8,91,1,0,376
JHARKHAND,HAZARIBAGH,2007,78,41,28,54,136,635,45,0,1017
JHARKHAND,JAMSHEDPUR,2007,92,65,39,62,149,944,20,0,1371
JHARKHAND,JAMSHEDPUR RLY.,2007,4,1,4,4,3,159,0,0,175
JHARKHAND,JAMTARA,2007,14,22,21,2,34,95,6,0,194
JHARKHAND,KHUNTI,2007,91,15,15,26,2,44,1,0,194
JHARKHAND,KODERMA,2007,22,15,18,16,20,120,11,0,222
JHARKHAND,LATEHAR,2007,53,10,14,17,9,75,4,0,182
JHARKHAND,LOHARDAGGA,2007,31,32,21,23,21,88,1,0,217
JHARKHAND,PAKUR,2007,24,45,22,3,16,100,4,0,214
JHARKHAND,PALAMU,2007,67,29,36,40,96,145,17,0,430
JHARKHAND,RAMGARH,2007,41,28,37,36,27,350,11,0,530
JHARKHAND,RANCHI,2007,203,53,88,146,171,1177,17,0,1855
JHARKHAND,SAHEBGANJ,2007,54,64,32,7,61,53,9,0,280
JHARKHAND,SARAIKELA,2007,51,18,23,18,4,151,4,0,269
JHARKHAND,SIMDEGA,2007,72,21,20,17,15,59,0,0,204
JHARKHAND,TOTAL,2007,1617,855,762,771,1495,7091,303,0,12894
KARNATAKA,BAGALKOT,2007,38,4,27,11,60,125,2,0,267
KARNATAKA,BANGALORE COMMR.,2007,246,62,119,545,1485,7377,54,0,9888
KARNATAKA,BANGALORE RURAL,2007,176,29,43,55,330,834,32,0,1499
KARNATAKA,BELGAUM,2007,110,22,42,51,224,459,10,0,918
KARNATAKA,BELLARY,2007,62,14,17,25,139,226,7,0,490
KARNATAKA,BIDAR,2007,42,11,26,25,160,197,4,0,465
KARNATAKA,BIJAPUR,2007,49,17,30,31,129,155,2,0,413
KARNATAKA,CHAMARAJNAGAR,2007,19,3,7,2,58,84,2,0,175
KARNATAKA,CHICKMAGALUR,2007,32,11,11,22,126,169,4,0,375
KARNATAKA,CHITRADURGA,2007,32,10,21,23,114,183,9,0,392
KARNATAKA,DAKSHIN KANNADA,2007,26,11,11,19,266,215,2,0,550
KARNATAKA,DAVANAGERE,2007,19,10,16,20,134,205,5,0,409
KARNATAKA,DHARWAD COMMR.,2007,16,5,16,60,147,273,3,0,520
KARNATAKA,DHARWAD RURAL,2007,30,7,6,4,19,45,0,0,111
KARNATAKA,GADAG,2007,17,4,5,8,50,68,3,0,155
KARNATAKA,GULBARGA,2007,91,35,54,64,185,262,19,0,710
KARNATAKA,HASSAN,2007,54,13,15,30,191,278,11,0,592
KARNATAKA,HAVERI,2007,17,8,21,5,93,95,5,0,244
KARNATAKA,K.G.F.,2007,12,7,7,11,48,90,7,0,182
KARNATAKA,KODAGU,2007,25,4,11,8,103,129,4,0,284
KARNATAKA,KOLAR,2007,66,19,35,19,133,389,17,0,678
KARNATAKA,KOPPAL,2007,19,6,5,10,85,74,1,0,200
KARNATAKA,MANDYA,2007,48,17,15,9,142,254,15,0,500
KARNATAKA,MYSORE COMMR.,2007,26,13,19,103,173,573,4,0,911
KARNATAKA,MYSORE RURAL,2007,60,20,11,10,90,190,11,0,392
KARNATAKA,RAICHUR,2007,44,19,23,8,110,142,3,0,349
KARNATAKA,RAILWAYS,2007,17,0,2,21,0,367,0,0,407
KARNATAKA,SHIMOGA,2007,40,23,26,41,241,282,3,0,656
KARNATAKA,TUMKUR,2007,74,17,25,39,227,417,10,0,809
KARNATAKA,UDUPI,2007,12,11,7,15,117,119,1,0,282
KARNATAKA,UTTAR KANNADA,2007,19,4,7,19,70,75,1,0,195
KARNATAKA,TOTAL,2007,1538,436,680,1313,5449,14351,251,0,24018
KERALA,ALAPUZHA,2007,19,25,16,41,203,351,3,0,658
KERALA,CBCID,2007,7,2,0,0,2,1,1,0,13
KERALA,ERNAKULAM COMMR.,2007,14,23,10,43,189,350,0,0,629
KERALA,ERNAKULAM RURAL,2007,26,22,8,58,254,335,1,0,704
KERALA,IDUKKI,2007,24,28,9,27,168,213,0,0,469
KERALA,KANNUR,2007,14,34,16,98,275,234,1,0,672
KERALA,KASARGOD,2007,12,19,2,27,156,192,0,0,408
KERALA,KOLLAM,2007,43,46,22,36,298,457,4,0,906
KERALA,KOTTAYAM,2007,17,25,20,57,314,384,1,0,818
KERALA,KOZHIKODE COMMR.,2007,9,15,11,80,231,306,0,0,652
KERALA,KOZHIKODE RURAL,2007,10,25,14,30,201,257,3,0,540
KERALA,MALAPPURAM,2007,22,41,13,32,500,456,0,0,1064
KERALA,PALAKKAD,2007,41,39,9,39,215,290,6,0,639
KERALA,PATHANAMTHITTA,2007,21,19,19,31,179,179,0,0,448
KERALA,RAILWAYS,2007,0,0,1,6,1,158,0,0,166
KERALA,THRISSUR,2007,38,48,27,74,221,356,0,0,764
KERALA,TRIVANDRUM COMMR.,2007,13,20,23,96,244,568,1,0,965
KERALA,TRIVANDRUM RURAL,2007,26,54,26,79,322,396,4,0,907
KERALA,WAYANADU,2007,11,27,9,15,127,126,2,0,317
KERALA,TOTAL,2007,367,512,255,869,4100,5609,27,0,11739
MADHYA PRADESH,ANUPPUR,2007,22,49,6,12,94,130,3,0,316
MADHYA PRADESH,ASHOK NAGAR,2007,34,81,11,22,110,228,13,0,499
MADHYA PRADESH,BALAGHAT,2007,51,53,7,18,100,140,7,0,376
MADHYA PRADESH,BARWANI,2007,39,55,10,23,88,299,4,0,518
MADHYA PRADESH,BETUL,2007,51,156,18,20,154,200,13,0,612
MADHYA PRADESH,BHIND,2007,68,27,15,86,147,212,38,0,593
MADHYA PRADESH,BHOPAL,2007,74,82,48,196,978,2284,24,0,3686
MADHYA PRADESH,BHOPAL RLY.,2007,7,1,0,9,8,962,2,0,989
MADHYA PRADESH,BURHANPUR,2007,16,12,1,8,48,140,2,0,227
MADHYA PRADESH,CHHATARPUR,2007,53,65,32,38,369,332,31,0,920
MADHYA PRADESH,CHHINDWARA,2007,59,116,14,13,172,289,16,0,679
MADHYA PRADESH,DAMOH,2007,43,30,14,12,141,148,20,0,408
MADHYA PRADESH,DATIYA,2007,49,25,21,42,123,166,9,0,435
MADHYA PRADESH,DEWAS,2007,39,84,27,24,251,677,22,0,1124
MADHYA PRADESH,DHAR,2007,78,82,22,19,140,465,35,0,841
MADHYA PRADESH,DINDORI,2007,15,23,0,1,35,14,3,0,91
MADHYA PRADESH,GUNA,2007,39,80,3,22,212,263,4,0,623
MADHYA PRADESH,GWALIOR,2007,70,74,68,198,1049,1623,33,0,3115
MADHYA PRADESH,HARDA,2007,17,38,12,20,64,158,5,0,314
MADHYA PRADESH,HOSHANGABAD,2007,41,52,23,33,157,394,11,0,711
MADHYA PRADESH,INDORE,2007,111,102,49,175,936,3363,21,0,4757
MADHYA PRADESH,INDORE RLY.,2007,3,4,0,5,0,146,0,0,158
MADHYA PRADESH,JABALPUR,2007,81,77,40,104,554,1035,42,0,1933
MADHYA PRADESH,JABALPUR RLY.,2007,2,1,0,7,2,227,0,0,239
MADHYA PRADESH,JHABUA,2007,109,35,14,14,76,140,3,0,391
MADHYA PRADESH,KATNI,2007,37,44,15,14,106,186,22,0,424
MADHYA PRADESH,KHANDWA,2007,19,64,14,15,279,408,4,0,803
MADHYA PRADESH,KHARGON,2007,45,63,12,13,173,501,27,0,834
MADHYA PRADESH,MANDLA,2007,27,47,6,5,100,72,3,0,260
MADHYA PRADESH,MANDSAUR,2007,30,40,21,38,142,287,6,0,564
MADHYA PRADESH,MORENA,2007,47,39,38,67,220,409,26,0,846
MADHYA PRADESH,NARSINGHPUR,2007,31,49,5,11,62,155,22,0,335
MADHYA PRADESH,NEEMUCH,2007,18,20,11,10,147,310,3,0,519
MADHYA PRADESH,PANNA,2007,34,26,12,20,133,77,7,0,309
MADHYA PRADESH,RAISEN,2007,45,75,12,20,120,241,15,0,528
MADHYA PRADESH,RAJGARH,2007,25,100,22,45,153,402,12,0,759
MADHYA PRADESH,RATLAM,2007,35,85,14,34,138,355,5,0,666
MADHYA PRADESH,REWA,2007,40,66,25,56,409,461,26,0,1083
MADHYA PRADESH,SAGAR,2007,80,115,32,50,453,557,30,0,1317
MADHYA PRADESH,SATNA,2007,90,84,27,61,422,497,38,0,1219
MADHYA PRADESH,SEONI,2007,40,51,7,4,96,148,8,0,354
MADHYA PRADESH,SHAHDOL,2007,29,50,8,29,196,166,10,0,488
MADHYA PRADESH,SHAJAPUR,2007,35,67,15,68,198,460,7,0,850
MADHYA PRADESH,SHEOPUR,2007,19,13,6,11,40,81,3,0,173
MADHYA PRADESH,SHIVPURI,2007,64,91,29,52,217,312,23,0,788
MADHYA PRADESH,SIDHI,2007,61,82,44,31,335,307,24,0,884
MADHYA PRADESH,SIHORE,2007,35,56,17,14,168,317,9,0,616
MADHYA PRADESH,TIKAMGARH,2007,56,63,18,35,175,207,14,0,568
MADHYA PRADESH,UJJAIN,2007,70,79,33,123,387,970,14,0,1676
MADHYA PRADESH,UMARIYA,2007,13,37,2,6,92,81,3,0,234
MADHYA PRADESH,VIDISHA,2007,48,100,22,22,261,394,20,0,867
MADHYA PRADESH,TOTAL,2007,2244,3010,922,1975,11230,22396,742,0,42519
MAHARASHTRA,AHMEDNAGAR,2007,99,55,37,107,458,1344,3,0,2103
MAHARASHTRA,AKOLA,2007,38,22,17,55,257,898,3,0,1290
MAHARASHTRA,AMRAVATI COMMR.,2007,30,7,18,45,237,691,3,0,1031
MAHARASHTRA,AMRAVATI RURAL,2007,51,58,26,26,214,761,11,0,1147
MAHARASHTRA,AURANGABAD COMMR.,2007,37,18,29,67,276,762,11,0,1200
MAHARASHTRA,AURANGABAD RURAL,2007,57,14,15,45,165,376,39,0,711
MAHARASHTRA,BEED,2007,69,23,48,88,303,645,18,0,1194
MAHARASHTRA,BHANDARA,2007,30,19,7,18,177,547,2,0,800
MAHARASHTRA,BULDHANA,2007,56,39,22,28,220,633,12,0,1010
MAHARASHTRA,CHANDRAPUR,2007,59,35,25,34,383,815,5,0,1356
MAHARASHTRA,DHULE,2007,49,15,5,24,124,397,10,0,624
MAHARASHTRA,GADCHIROLI,2007,53,11,8,7,98,162,3,0,342
MAHARASHTRA,GONDIA,2007,34,32,13,22,188,314,3,0,606
MAHARASHTRA,HINGOLI,2007,29,9,8,24,81,167,3,0,321
MAHARASHTRA,JALGAON,2007,94,52,27,49,211,667,20,0,1120
MAHARASHTRA,JALNA,2007,52,17,17,36,152,361,31,0,666
MAHARASHTRA,KOLHAPUR,2007,65,30,16,35,242,766,16,0,1170
MAHARASHTRA,LATUR,2007,73,17,26,53,249,452,66,0,936
MAHARASHTRA,MUMBAI COMMR.,2007,230,174,179,265,2886,11670,17,0,15421
MAHARASHTRA,MUMBAI RLY.,2007,4,1,1,39,3,1721,0,0,1769
MAHARASHTRA,NAGPUR COMMR.,2007,73,50,66,357,1141,2354,7,0,4048
MAHARASHTRA,NAGPUR RLY.,2007,4,0,2,22,0,878,0,0,906
MAHARASHTRA,NAGPUR RURAL,2007,71,39,24,47,232,843,7,0,1263
MAHARASHTRA,NANDED,2007,83,33,40,54,317,514,19,0,1060
MAHARASHTRA,NANDURBAR,2007,32,14,3,13,55,213,3,0,333
MAHARASHTRA,NASIK COMMR.,2007,33,7,21,50,460,1018,1,0,1590
MAHARASHTRA,NASIK RURAL,2007,80,44,29,35,226,559,8,0,981
MAHARASHTRA,NAVI MUMBAI,2007,45,17,16,118,452,1704,5,0,2357
MAHARASHTRA,OSMANABAD,2007,44,29,23,43,209,447,2,0,797
MAHARASHTRA,PARBHANI,2007,47,22,14,53,181,290,8,0,615
MAHARASHTRA,PUNE COMMR.,2007,126,66,122,232,1369,4653,6,0,6574
MAHARASHTRA,PUNE RLY.,2007,6,0,1,7,0,316,0,0,330
MAHARASHTRA,PUNE RURAL,2007,130,59,41,73,377,1078,17,0,1775
MAHARASHTRA,RAIGAD,2007,37,29,13,25,192,426,4,0,726
MAHARASHTRA,RATNAGIRI,2007,19,17,9,10,152,274,2,0,483
MAHARASHTRA,SANGLI,2007,74,28,18,23,182,518,11,0,854
MAHARASHTRA,SATARA,2007,75,43,38,73,381,966,9,0,1585
MAHARASHTRA,SINDHUDURG,2007,17,9,4,6,101,132,4,0,273
MAHARASHTRA,SOLAPUR COMMR.,2007,22,12,16,34,120,319,0,0,523
MAHARASHTRA,SOLAPUR RURAL,2007,77,46,35,65,255,655,4,0,1137
MAHARASHTRA,THANE COMMR.,2007,120,78,110,146,1136,2479,20,0,4089
MAHARASHTRA,THANE RURAL,2007,128,67,46,92,513,853,7,0,1706
MAHARASHTRA,WARDHA,2007,49,31,26,37,248,654,0,0,1045
MAHARASHTRA,WASHIM,2007,22,14,19,22,121,395,8,0,601
MAHARASHTRA,YAVATMAL,2007,70,49,32,66,263,994,8,0,1482
MAHARASHTRA,TOTAL,2007,2693,1451,1312,2770,15607,47681,436,0,71950
MANIPUR,BISHNUPUR,2007,31,4,9,0,5,38,0,0,87
MANIPUR,CHANDEL,2007,16,0,2,0,2,7,0,0,27
MANIPUR,CHURACHANDPUR,2007,28,1,6,0,11,46,0,0,92
MANIPUR,IMPHAL EAST,2007,41,1,28,1,7,70,0,0,148
MANIPUR,IMPHAL WEST,2007,61,7,64,3,30,228,0,0,393
MANIPUR,SENAPATI,2007,17,1,8,5,0,12,0,0,43
MANIPUR,TAMENGLONG,2007,3,0,2,0,0,5,0,0,10
MANIPUR,THOUBAL,2007,39,6,27,1,12,40,0,0,125
MANIPUR,UKHRUL,2007,4,0,4,1,3,8,0,0,20
MANIPUR,TOTAL,2007,240,20,150,11,70,454,0,0,945
MEGHALAYA,GARO HILLS EAST,2007,9,4,6,0,20,32,0,0,71
MEGHALAYA,GARO HILLS SOUTH,2007,2,1,2,4,5,12,0,0,26
MEGHALAYA,GARO HILLS WEST,2007,13,4,16,6,26,57,0,0,122
MEGHALAYA,JAINTIA HILLS,2007,43,26,3,7,21,56,0,0,156
MEGHALAYA,KHASI HILLS EAST,2007,21,32,22,30,108,270,2,0,485
MEGHALAYA,KHASI HILLS WEST,2007,16,8,2,3,14,20,0,0,63
MEGHALAYA,RI-BHOI,2007,10,7,1,6,9,53,0,0,86
MEGHALAYA,TOTAL,2007,114,82,52,56,203,500,2,0,1009
MIZORAM,AIZAWL,2007,18,35,3,3,216,464,0,0,739
MIZORAM,CHAMPHAI,2007,5,12,0,0,32,65,0,0,114
MIZORAM,KOLASIB,2007,9,12,1,1,47,83,0,0,153
MIZORAM,LAWNGTLAI,2007,5,3,0,0,20,27,0,0,55
MIZORAM,LUNGLEI,2007,2,9,0,1,78,90,0,0,180
MIZORAM,MAMIT,2007,1,1,0,0,28,24,0,0,54
MIZORAM,SAIHA,2007,2,3,0,0,19,29,0,0,53
MIZORAM,SERCHHIP,2007,1,8,0,0,17,26,0,0,52
MIZORAM,TOTAL,2007,43,83,4,5,457,808,0,0,1400
NAGALAND,DIMAPUR,2007,30,5,7,49,64,209,0,0,364
NAGALAND,KIPHIRE,2007,3,0,0,0,1,2,0,0,6
NAGALAND,KOHIMA,2007,24,4,4,18,17,63,0,0,130
NAGALAND,LONGLENG,2007,1,0,1,0,0,0,0,0,2
NAGALAND,MOKOKCHUNG,2007,17,1,3,2,10,13,0,0,46
NAGALAND,MON,2007,9,0,0,2,7,10,0,0,28
NAGALAND,PEREN,2007,3,0,1,1,5,8,0,0,18
NAGALAND,PHEK,2007,5,0,0,2,5,8,0,0,20
NAGALAND,TUENSANG,2007,7,0,1,0,4,9,0,0,21
NAGALAND,WOKHA,2007,8,3,0,1,1,23,0,0,36
NAGALAND,ZUNHEBOTO,2007,4,0,0,0,4,15,0,0,23
NAGALAND,TOTAL,2007,111,13,17,75,118,360,0,0,694
ODISHA,ANGUL,2007,54,38,37,61,111,370,16,0,687
ODISHA,BALASORE,2007,36,55,51,40,172,290,35,0,679
ODISHA,BARAGARH,2007,41,18,14,33,71,170,10,0,357
ODISHA,BERHAMPUR,2007,16,4,8,27,91,133,9,0,288
ODISHA,BHADRAK,2007,30,42,21,23,59,68,36,0,279
ODISHA,BOLANGIR,2007,38,53,26,37,71,143,16,0,384
ODISHA,BOUDH,2007,10,9,5,4,21,27,1,0,77
ODISHA,CUTTACK,2007,42,41,68,136,261,753,48,0,1349
ODISHA,DEOGARH,2007,26,13,8,16,32,44,2,0,141
ODISHA,DHENKANAL,2007,59,35,26,54,61,193,25,0,453
ODISHA,GAJAPATI,2007,12,8,10,1,28,27,2,0,88
ODISHA,GANJAM,2007,66,34,27,40,150,149,20,0,486
ODISHA,JAGATSINGHPUR,2007,23,18,13,34,69,120,19,0,296
ODISHA,JAJPUR,2007,35,25,32,44,103,209,33,0,481
ODISHA,JHARSUGUDA,2007,21,11,16,28,109,251,1,0,437
ODISHA,KALAHANDI,2007,30,30,23,24,59,93,12,0,271
ODISHA,KANDHAMAL,2007,25,32,14,24,42,40,4,0,181
ODISHA,KENDRAPARA,2007,40,30,31,40,95,93,41,0,370
ODISHA,KEONJHAR,2007,81,41,35,54,82,231,21,0,545
ODISHA,KHURDA,2007,56,53,79,175,475,1310,20,0,2168
ODISHA,KORAPUT,2007,42,41,32,21,85,141,4,0,366
ODISHA,MALKANGIR,2007,30,12,9,7,11,30,2,0,101
ODISHA,MAYURBHANJ,2007,98,74,32,47,96,290,16,0,653
ODISHA,NAYAGARH,2007,31,21,35,16,81,100,14,0,298
ODISHA,NOWRANGPUR,2007,28,28,22,6,30,42,1,0,157
ODISHA,NUAPADA,2007,17,5,14,4,30,59,8,0,137
ODISHA,PURI,2007,21,43,17,90,174,348,34,0,727
ODISHA,RAYAGADA,2007,31,23,14,7,45,59,2,0,181
ODISHA,ROURKELA,2007,23,15,9,31,68,221,2,0,369
ODISHA,SAMBALPUR,2007,46,27,15,82,169,259,5,0,603
ODISHA,SONEPUR,2007,9,16,12,8,24,45,0,0,114
ODISHA,SRP(CUTTACK),2007,2,0,2,11,5,207,0,0,227
ODISHA,SRP(ROURKELA),2007,6,1,2,10,9,103,0,0,131
ODISHA,SUNDARGARH,2007,85,43,42,38,84,212,2,0,506
ODISHA,TOTAL,2007,1210,939,801,1273,3073,6830,461,0,14587
PUNJAB,AMRITSAR,2007,43,21,48,21,137,445,5,0,720
PUNJAB,AMRITSAR RURAL,2007,31,10,31,3,28,70,1,0,174
PUNJAB,BARNALA,2007,12,7,6,1,29,65,5,0,125
PUNJAB,BATALA,2007,25,15,19,0,64,144,2,0,269
PUNJAB,BHATINDA,2007,41,27,34,7,201,309,6,0,625
PUNJAB,FARIDKOT,2007,23,13,17,2,108,137,2,0,302
PUNJAB,FATEHGARH SAHIB,2007,10,15,47,3,124,244,5,0,448
PUNJAB,FEROZPUR,2007,48,33,33,0,135,199,5,0,453
PUNJAB,G.R.P,2007,14,2,1,0,3,34,2,0,56
PUNJAB,GURDASPUR,2007,19,30,26,2,66,120,9,0,272
PUNJAB,HOSHIARPUR,2007,43,27,25,2,106,210,6,0,419
PUNJAB,JAGRAON,2007,10,15,10,0,44,100,1,0,180
PUNJAB,JALANDHAR,2007,63,54,113,11,332,630,12,0,1215
PUNJAB,KAPURTHALA,2007,29,22,22,15,91,210,7,0,396
PUNJAB,KHANNA,2007,24,17,18,7,61,108,8,0,243
PUNJAB,LUDHIANA,2007,63,58,120,19,273,664,9,0,1206
PUNJAB,MANSA,2007,28,20,8,1,47,59,6,0,169
PUNJAB,MOGA,2007,37,7,22,4,70,125,4,0,269
PUNJAB,MUKTSAR,2007,27,11,22,2,64,104,4,0,234
PUNJAB,NAWAN SHAHR,2007,21,13,10,15,61,99,4,0,223
PUNJAB,PATIALA,2007,51,22,25,3,158,320,17,0,596
PUNJAB,ROPAR,2007,10,7,9,5,78,108,2,0,219
PUNJAB,SANGRUR,2007,36,31,26,8,132,210,5,0,448
PUNJAB,SAS NGR,2007,11,16,33,2,139,312,0,0,513
PUNJAB,TARN TARAN,2007,41,26,35,5,65,147,6,0,325
PUNJAB,TOTAL,2007,760,519,760,138,2616,5173,133,0,10099
RAJASTHAN,AJMER,2007,53,31,89,24,270,867,19,0,1353
RAJASTHAN,ALWAR,2007,89,73,109,38,178,1241,43,0,1771
RAJASTHAN,BANSWARA,2007,39,39,46,9,64,106,4,0,307
RAJASTHAN,BARAN,2007,37,43,28,13,92,271,8,0,492
RAJASTHAN,BARMER,2007,26,19,29,1,105,178,9,0,367
RAJASTHAN,BHARATPUR,2007,69,62,112,22,69,772,30,0,1136
RAJASTHAN,BHILWARA,2007,34,48,66,47,227,596,10,0,1028
RAJASTHAN,BIKANER,2007,39,32,36,8,124,320,18,0,577
RAJASTHAN,BUNDI,2007,28,28,57,14,98,216,2,0,443
RAJASTHAN,CHITTORGARH,2007,48,92,147,38,230,628,6,0,1189
RAJASTHAN,CHURU,2007,20,27,27,6,106,160,11,0,357
RAJASTHAN,DAUSA,2007,34,16,67,9,108,725,12,0,971
RAJASTHAN,DHOLPUR,2007,44,20,57,12,43,403,13,0,592
RAJASTHAN,DUNGARPUR,2007,23,10,42,10,47,58,2,0,192
RAJASTHAN,G.R.P.,2007,4,0,6,2,0,483,1,0,496
RAJASTHAN,GANGANAGAR,2007,61,66,56,18,191,388,11,0,791
RAJASTHAN,HANUMANGARH,2007,32,39,24,6,91,199,14,0,405
RAJASTHAN,JAIPUR EAST,2007,14,25,65,102,358,2295,7,0,2866
RAJASTHAN,JAIPUR NORTH,2007,17,23,76,24,159,830,11,0,1140
RAJASTHAN,JAIPUR RURAL,2007,66,39,85,24,246,1097,25,0,1582
RAJASTHAN,JAIPUR SOUTH,2007,21,14,65,27,304,1293,7,0,1731
RAJASTHAN,JAISALMER,2007,5,4,13,2,39,139,7,0,209
RAJASTHAN,JALORE,2007,21,7,30,3,79,152,9,0,301
RAJASTHAN,JHALAWAR,2007,43,54,49,20,78,390,10,0,644
RAJASTHAN,JHUNJHUNU,2007,44,31,34,2,135,310,18,0,574
RAJASTHAN,JODHPUR CITY,2007,16,16,55,16,207,718,11,0,1039
RAJASTHAN,JODHPUR RURAL,2007,23,24,19,13,102,232,15,0,428
RAJASTHAN,KARAULI,2007,37,28,69,26,27,424,18,0,629
RAJASTHAN,KOTA CITY,2007,22,25,84,62,137,897,10,0,1237
RAJASTHAN,KOTA RURAL,2007,25,30,33,23,87,209,5,0,412
RAJASTHAN,NAGAUR,2007,42,38,49,20,200,372,12,0,733
RAJASTHAN,PALI,2007,30,39,71,13,220,333,5,0,711
RAJASTHAN,RAJSAMAND,2007,13,5,43,9,91,173,6,0,340
